Date,AQS_SITE_ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CSA_CODE,CSA_NAME,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/2/11,37-063-0015,3,15.675,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/3/11,37-063-0015,3,7.979166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/4/11,37-063-0015,3,14.50833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/7/11,37-063-0015,3,19.48333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/8/11,37-063-0015,3,23.2625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/9/11,37-063-0015,3,23.37083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/10/11,37-063-0015,3,20.39166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/11/11,37-063-0015,3,14.49583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/12/11,37-063-0015,3,15.61666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/15/11,37-063-0015,3,10.1625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/16/11,37-063-0015,3,14.79166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/17/11,37-063-0015,3,12.15,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/18/11,37-063-0015,3,12.39583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/19/11,37-063-0015,3,4.454545455,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/20/11,37-063-0015,3,9.2125,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/21/11,37-063-0015,3,42.44583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/22/11,37-063-0015,3,8.245833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/23/11,37-063-0015,3,4.825,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/24/11,37-063-0015,3,9.716666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/25/11,37-063-0015,3,11.20416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/26/11,37-063-0015,3,15.7125,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/27/11,37-063-0015,3,15.2,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/28/11,37-063-0015,3,9.85,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/29/11,37-063-0015,3,8.379166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
6/30/11,37-063-0015,3,12.5125,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/1/11,37-063-0015,3,16.475,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/2/11,37-063-0015,3,18.1875,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/3/11,37-063-0015,3,23.37916667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/4/11,37-063-0015,3,19.64583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/5/11,37-063-0015,3,12.95833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/6/11,37-063-0015,3,19.87727273,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/7/11,37-063-0015,3,11.35833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/8/11,37-063-0015,3,11.95416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/9/11,37-063-0015,3,8.570833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/10/11,37-063-0015,3,17.77916667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/11/11,37-063-0015,3,20.425,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/12/11,37-063-0015,3,18.9625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/13/11,37-063-0015,3,18.22083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/14/11,37-063-0015,3,9.9,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/15/11,37-063-0015,3,5.266666667,ug/m3 LC,.,21,88,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/16/11,37-063-0015,3,6.266666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/17/11,37-063-0015,3,7.05,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/18/11,37-063-0015,3,10.12916667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/19/11,37-063-0015,3,21.9,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/20/11,37-063-0015,3,19.525,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/21/11,37-063-0015,3,18.91666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/22/11,37-063-0015,3,21.9375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/23/11,37-063-0015,3,17.40416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/24/11,37-063-0015,3,13.30416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/25/11,37-063-0015,3,9.558333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/26/11,37-063-0015,3,10.93181818,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/27/11,37-063-0015,3,14.6,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/28/11,37-063-0015,3,18.75416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/29/11,37-063-0015,3,14.9,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/30/11,37-063-0015,3,19.44166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
7/31/11,37-063-0015,3,7.1375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/1/11,37-063-0015,3,9.475,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/2/11,37-063-0015,3,15.2875,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/3/11,37-063-0015,3,19.225,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/4/11,37-063-0015,3,17.52083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/5/11,37-063-0015,3,15.625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/6/11,37-063-0015,3,8.879166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/7/11,37-063-0015,3,13.99166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/8/11,37-063-0015,3,12.27727273,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/9/11,37-063-0015,3,9.370833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/10/11,37-063-0015,3,9.38,ug/m3 LC,.,20,83,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/11/11,37-063-0015,3,12.19583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/12/11,37-063-0015,3,19.375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/13/11,37-063-0015,3,15.075,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/14/11,37-063-0015,3,6.225,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/15/11,37-063-0015,3,7.8625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/16/11,37-063-0015,3,12.025,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/17/11,37-063-0015,3,12.8,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/18/11,37-063-0015,3,13.99583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/19/11,37-063-0015,3,14.75454545,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/20/11,37-063-0015,3,12.20416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/21/11,37-063-0015,3,12.07083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/22/11,37-063-0015,3,8.283333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/23/11,37-063-0015,3,8.716666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/24/11,37-063-0015,3,9.663636364,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/25/11,37-063-0015,3,9.220833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/26/11,37-063-0015,3,8.695833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/27/11,37-063-0015,3,4.4375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/28/11,37-063-0015,3,15.875,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/29/11,37-063-0015,3,13.91666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/30/11,37-063-0015,3,9.9625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
8/31/11,37-063-0015,3,8.920833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/1/11,37-063-0015,3,11.32083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/2/11,37-063-0015,3,17.72083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/3/11,37-063-0015,3,16.54166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/4/11,37-063-0015,3,13.375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/5/11,37-063-0015,3,11.91666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/6/11,37-063-0015,3,6.391666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/7/11,37-063-0015,3,5.941666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/8/11,37-063-0015,3,14.42916667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/9/11,37-063-0015,3,14.83809524,ug/m3 LC,.,21,88,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/10/11,37-063-0015,3,11.44166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/11/11,37-063-0015,3,9.333333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/12/11,37-063-0015,3,12.28333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/13/11,37-063-0015,3,14.55416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/14/11,37-063-0015,3,14.39166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/15/11,37-063-0015,3,13.4125,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/17/11,37-063-0015,3,5.391666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/18/11,37-063-0015,3,3.333333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/19/11,37-063-0015,3,5.35,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/20/11,37-063-0015,3,7.620833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/21/11,37-063-0015,3,4.880952381,ug/m3 LC,.,21,88,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/22/11,37-063-0015,3,6.152380952,ug/m3 LC,.,21,88,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/23/11,37-063-0015,3,5.1,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/24/11,37-063-0015,3,7.070833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/25/11,37-063-0015,3,3.683333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/26/11,37-063-0015,3,5.120833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/27/11,37-063-0015,3,9.870833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/28/11,37-063-0015,3,7.375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/29/11,37-063-0015,3,8.533333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
9/30/11,37-063-0015,3,7.195833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/1/11,37-063-0015,3,2.145833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
